threshold,precision,recall
0.11109086254035476,0.24435590969455512,0.8251121076233184
0.1111067195979168,0.24468085106382978,0.8251121076233184
0.1114392949381064,0.2436750998668442,0.820627802690583
0.11160426573358877,0.244,0.820627802690583
0.11199163091097092,0.24432576769025366,0.820627802690583
0.112209806860748,0.2446524064171123,0.820627802690583
0.112429505116255,0.24497991967871485,0.820627802690583
0.11254943253046643,0.2453083109919571,0.820627802690583
0.1127456060813599,0.2442953020134228,0.8161434977578476
0.1128800328344775,0.2446236559139785,0.8161434977578476
0.11321004009022494,0.2449528936742934,0.8161434977578476
0.11338823284130424,0.24528301886792453,0.8161434977578476
0.1134606066474189,0.24561403508771928,0.8161434977578476
0.11350220625518904,0.2445945945945946,0.8116591928251121
0.11363716447364287,0.2449255751014885,0.8116591928251121
0.11369082797252711,0.24525745257452575,0.8116591928251121
0.11378174539812591,0.24559023066485752,0.8116591928251121
0.1138039947234022,0.24592391304347827,0.8116591928251121
0.11381735945222808,0.24625850340136055,0.8116591928251121
0.114147803557979,0.24659400544959129,0.8116591928251121
0.11421012782460147,0.24693042291950887,0.8116591928251121
0.11425971874019351,0.24726775956284153,0.8116591928251121
0.11430383639864096,0.2476060191518468,0.8116591928251121
0.114681087810079,0.24794520547945206,0.8116591928251121
0.11476752222606096,0.24828532235939643,0.8116591928251121
0.11478698031720627,0.24862637362637363,0.8116591928251121
0.11563304017335216,0.24896836313617607,0.8116591928251121
0.11582984821922268,0.2493112947658402,0.8116591928251121
0.11605626666523375,0.2496551724137931,0.8116591928251121
0.11618426186981584,0.25,0.8116591928251121
0.11623822670260503,0.2503457814661134,0.8116591928251121
0.116278879682619,0.24930747922437674,0.8071748878923767
0.11628722833174629,0.24965325936199723,0.8071748878923767
0.11662931312213867,0.25,0.8071748878923767
0.11663833672752544,0.25034770514603616,0.8071748878923767
0.116758547880649,0.25069637883008355,0.8071748878923767
0.11697481316834064,0.2496513249651325,0.8026905829596412
0.1176358579138047,0.25,0.8026905829596412
0.11798677288168945,0.25034965034965034,0.8026905829596412
0.11836330842612613,0.2507002801120448,0.8026905829596412
0.11855818688400847,0.25105189340813466,0.8026905829596412
0.1185750372187153,0.25140449438202245,0.8026905829596412
0.11899342768786013,0.2517580872011252,0.8026905829596412
0.11907421190676239,0.252112676056338,0.8026905829596412
0.11912828285736991,0.2524682651622003,0.8026905829596412
0.1192421626892168,0.2528248587570621,0.8026905829596412
0.119483208304695,0.25176803394625175,0.7982062780269058
0.1198290490097913,0.2521246458923513,0.7982062780269058
0.11987544526615927,0.2524822695035461,0.7982062780269058
0.1204357247229314,0.2528409090909091,0.7982062780269058
0.12056900124179479,0.2532005689900427,0.7982062780269058
0.1210613379532019,0.2535612535612536,0.7982062780269058
0.12125531524109698,0.2524964336661912,0.7937219730941704
0.12149497382800152,0.25142857142857145,0.7892376681614349
0.12172201049282586,0.25178826895565093,0.7892376681614349
0.12217320632170502,0.2521489971346705,0.7892376681614349
0.12230575083503227,0.25251076040172166,0.7892376681614349
0.12240924746575062,0.25287356321839083,0.7892376681614349
0.12243946272114963,0.25323741007194245,0.7892376681614349
0.12251984367282087,0.25360230547550433,0.7892376681614349
0.12252384383318211,0.25396825396825395,0.7892376681614349
0.12342929165332364,0.2543352601156069,0.7892376681614349
0.12390308982992135,0.25470332850940663,0.7892376681614349
0.12390656358154414,0.25507246376811593,0.7892376681614349
0.12486945613689024,0.2539912917271408,0.7847533632286996
0.1252019261472554,0.2543604651162791,0.7847533632286996
0.1253383898410762,0.2547307132459971,0.7847533632286996
0.125340973817871,0.25510204081632654,0.7847533632286996
0.1259723368589147,0.25547445255474455,0.7847533632286996
0.12603548273055684,0.25584795321637427,0.7847533632286996
0.12633201001717376,0.2562225475841874,0.7847533632286996
0.12637890591723316,0.2565982404692082,0.7847533632286996
0.1266822706711231,0.2555066079295154,0.7802690582959642
0.1267278468330307,0.25588235294117645,0.7802690582959642
0.12695671559173952,0.25625920471281294,0.7802690582959642
